sample_id,species_true,n_rows,n_correct,n_incorrect,incorrect_rate,most_common_wrong_pred,n_incorrect_to_most_common,mean_conf_to_most_common,mean_conf_overall,err_by_shot_1,err_by_shot_3,err_by_shot_5,err_by_shot_10,err_by_shot_25,sex,life_stage,attached,dorsal_image_path,ventral_image_path
119-01,Dermacentor variabilis,482,475,7,0.014522821576763486,Haemaphysalis longicornis,3,0.25,0.5782325298917438,0.07,0.0,0.0,0.0,0.0,Male,,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/119-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/119-01-02.jpg"
120-01,Ixodes scapularis,466,448,18,0.03862660944206009,Dermacentor variabilis,16,0.2504225159578376,0.6107750656309997,0.1717171717171717,0.010309278350515464,0.0,0.0,0.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/120-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/120-01-02.jpg"
123-01,Dermacentor variabilis,484,478,6,0.012396694214876033,Haemaphysalis longicornis,5,0.25,0.6150333976076839,0.06,0.0,0.0,0.0,0.0,Male,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/123-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/123-01-02.jpg"
124-01,Ixodes scapularis,469,456,13,0.02771855010660981,Amblyomma americanum,6,0.2776181289792042,0.5418266259022311,0.11224489795918367,0.02040816326530612,0.0,0.0,0.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/124-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/124-01-02.jpg"
125-01,Ixodes scapularis,473,453,20,0.042283298097251586,Haemaphysalis longicornis,10,0.304143940476865,0.524028697421512,0.0707070707070707,0.10101010101010101,0.031578947368421054,0.0,0.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/125-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/125-01-02.jpg"
126-01,Dermacentor variabilis,481,426,55,0.11434511434511435,Amblyomma americanum,35,0.3405054416888013,0.437113602974798,0.13,0.1836734693877551,0.18947368421052632,0.0625,0.0,Male,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/126-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/126-01-02.jpg"
128-01,Dermacentor variabilis,492,485,7,0.014227642276422764,Amblyomma americanum,4,0.2768693169047516,0.6480770136482353,0.06060606060606061,0.01,0.0,0.0,0.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/128-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/128-01-02.jpg"
129-01,Dermacentor variabilis,491,484,7,0.014256619144602852,Haemaphysalis longicornis,4,0.25,0.6095211767543894,0.07,0.0,0.0,0.0,0.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/129-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/129-01-02.jpg"
131-01,Dermacentor variabilis,490,481,9,0.018367346938775512,Amblyomma americanum,6,0.29315645532761797,0.5703316691384586,0.06,0.020202020202020204,0.010101010101010102,0.0,0.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/131-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/131-01-02.jpg"
132-01,Dermacentor variabilis,484,425,59,0.12190082644628099,Amblyomma americanum,49,0.36919253973823873,0.44818473231179795,0.17,0.13131313131313133,0.1326530612244898,0.13541666666666666,0.03296703296703297,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/132-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/132-01-02.jpg"
133-02,Dermacentor variabilis,488,354,134,0.27459016393442626,Haemaphysalis longicornis,52,0.3255875485233274,0.3965207394662885,0.25,0.40404040404040403,0.3939393939393939,0.2857142857142857,0.021739130434782608,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/133-02-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/133-02-02.jpg"
135-01,Dermacentor variabilis,488,438,50,0.10245901639344263,Ixodes scapularis,27,0.3068716953155988,0.4233906981987648,0.18,0.16,0.1,0.06315789473684211,0.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/135-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/135-01-02.jpg"
137-01,Dermacentor variabilis,477,454,23,0.04821802935010482,Ixodes scapularis,14,0.2903228844492133,0.4733643004537592,0.13131313131313133,0.06060606060606061,0.03125,0.010309278350515464,0.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/137-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/137-01-02.jpg"
138-01,Dermacentor variabilis,488,481,7,0.014344262295081968,Haemaphysalis longicornis,3,0.250580084727035,0.5860867845020702,0.0707070707070707,0.0,0.0,0.0,0.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/138-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/138-01-02.jpg"
139-01,Amblyomma americanum,451,277,174,0.3858093126385809,Haemaphysalis longicornis,172,0.4225046330700063,0.44470937034568636,0.45454545454545453,0.4489795918367347,0.3225806451612903,0.41935483870967744,0.23529411764705882,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/139-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/139-01-02.jpg"
140-01,Dermacentor variabilis,488,482,6,0.012295081967213115,Amblyomma americanum,2,0.25,0.612213155658942,0.06,0.0,0.0,0.0,0.0,Male,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/140-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/140-01-02.jpg"
141-01,Dermacentor variabilis,489,486,3,0.006134969325153374,Haemaphysalis longicornis,2,0.25,0.6603470945500132,0.03,0.0,0.0,0.0,0.0,Male,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/141-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/141-01-02.jpg"
142-01,Dermacentor variabilis,484,478,6,0.012396694214876033,Amblyomma americanum,3,0.2538698492168319,0.6067507311855393,0.06060606060606061,0.0,0.0,0.0,0.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/142-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/142-01-02.jpg"
143-01,Amblyomma americanum,460,404,56,0.12173913043478261,Haemaphysalis longicornis,33,0.3055445178402847,0.5356540105835004,0.4,0.10204081632653061,0.06382978723404255,0.0,0.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/143-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/143-01-02.jpg"
144-01,Dermacentor variabilis,489,459,30,0.06134969325153374,Amblyomma americanum,15,0.29284540821914196,0.4821461840356242,0.1414141414141414,0.10101010101010101,0.04040404040404041,0.020618556701030927,0.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/144-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/144-01-02.jpg"
145-01,Dermacentor variabilis,486,481,5,0.0102880658436214,Haemaphysalis longicornis,3,0.25,0.6453888789478537,0.05,0.0,0.0,0.0,0.0,,,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/145-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/145-01-02.jpg"
146-01,Dermacentor variabilis,489,484,5,0.010224948875255624,Haemaphysalis longicornis,2,0.25,0.6394122243954843,0.05,0.0,0.0,0.0,0.0,Male,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/146-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/146-01-02.jpg"
147-01,Dermacentor variabilis,491,485,6,0.012219959266802444,Amblyomma americanum,3,0.2810219918614455,0.6417360141548386,0.05,0.01020408163265306,0.0,0.0,0.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/147-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/147-01-02.jpg"
148-01,Dermacentor variabilis,491,487,4,0.008146639511201629,Haemaphysalis longicornis,2,0.25,0.6631087604893401,0.04,0.0,0.0,0.0,0.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/148-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/148-01-02.jpg"
149-01,Dermacentor variabilis,493,17,476,0.9655172413793104,Haemaphysalis longicornis,288,0.3923117054159086,0.37088713674294266,0.898989898989899,0.95,0.98989898989899,0.9897959183673469,1.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/149-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/149-01-02.jpg"
150-01,Amblyomma americanum,447,410,37,0.08277404921700224,Haemaphysalis longicornis,31,0.29026301739228244,0.534683985327579,0.26,0.09278350515463918,0.021505376344086023,0.0,0.0,Male,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/150-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/150-01-02.jpg"
152-01,Dermacentor variabilis,491,487,4,0.008146639511201629,Haemaphysalis longicornis,3,0.25,0.6479402876854277,0.04,0.0,0.0,0.0,0.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/152-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/152-01-02.jpg"
154-01,Dermacentor variabilis,485,475,10,0.020618556701030927,Haemaphysalis longicornis,8,0.2651039919970319,0.5512025697126349,0.08,0.01,0.01020408163265306,0.0,0.0,Male,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/154-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/154-01-02.jpg"
155-01,Ixodes scapularis,478,411,67,0.1401673640167364,Amblyomma americanum,50,0.34048624062215643,0.4573561355359064,0.07,0.32323232323232326,0.1958762886597938,0.09473684210526316,0.0,,Nymph,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/155-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/155-01-02.jpg"
156-01,Ixodes scapularis,467,429,38,0.08137044967880086,Haemaphysalis longicornis,16,0.32654953229806233,0.5111507517957077,0.18181818181818182,0.1326530612244898,0.07291666666666667,0.0,0.0,,Nymph,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/156-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/156-01-02.jpg"
157-01,Ixodes scapularis,474,462,12,0.02531645569620253,Dermacentor variabilis,10,0.25,0.6108952954691979,0.11224489795918367,0.01020408163265306,0.0,0.0,0.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/157-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/157-01-02.jpg"
158-01,Dermacentor variabilis,487,481,6,0.012320328542094456,Haemaphysalis longicornis,3,0.25,0.5781495414641695,0.05,0.010101010101010102,0.0,0.0,0.0,Male,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/158-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/158-01-02.jpg"
159-01,Dermacentor variabilis,487,481,6,0.012320328542094456,Amblyomma americanum,3,0.2923029058423739,0.654463903871427,0.05,0.01,0.0,0.0,0.0,Male,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/159-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/159-01-02.jpg"
162-01,Dermacentor variabilis,485,479,6,0.012371134020618556,Haemaphysalis longicornis,3,0.25,0.6493491535759717,0.06,0.0,0.0,0.0,0.0,Male,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/162-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/162-01-02.jpg"
164-01,Dermacentor variabilis,487,479,8,0.01642710472279261,Haemaphysalis longicornis,4,0.2735022666917506,0.5919854755855015,0.07,0.01020408163265306,0.0,0.0,0.0,Male,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/164-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/164-01-02.jpg"
166-01,Dermacentor variabilis,483,479,4,0.008281573498964804,Amblyomma americanum,2,0.317343808790957,0.6559804740156165,0.03,0.010309278350515464,0.0,0.0,0.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/166-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/166-01-02.jpg"
166-02,Dermacentor variabilis,481,474,7,0.014553014553014554,Ixodes scapularis,3,0.2518074735355021,0.5919080606273978,0.050505050505050504,0.02040816326530612,0.0,0.0,0.0,Male,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/166-02-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/166-02-02.jpg"
167-01,Dermacentor variabilis,490,450,40,0.08163265306122448,Amblyomma americanum,25,0.3174060735566806,0.49134183396644093,0.1,0.1414141414141414,0.11224489795918367,0.05263157894736842,0.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/167-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/167-01-02.jpg"
169-01,Dermacentor variabilis,486,483,3,0.006172839506172839,Amblyomma americanum,1,0.25,0.6586292536777634,0.030303030303030304,0.0,0.0,0.0,0.0,Male,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/169-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/169-01-02.jpg"
171-01,Dermacentor variabilis,490,486,4,0.00816326530612245,Amblyomma americanum,2,0.25,0.6563487138053944,0.04040404040404041,0.0,0.0,0.0,0.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/171-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/171-01-02.jpg"
172-01,Dermacentor variabilis,481,33,448,0.9313929313929314,Haemaphysalis longicornis,322,0.41105197001919114,0.3874447471470617,0.84,0.9393939393939394,0.9591836734693877,0.9587628865979382,0.9655172413793104,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/172-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/172-01-02.jpg"
