sample_id,species_true,n_rows,n_correct,n_incorrect,incorrect_rate,most_common_wrong_pred,n_incorrect_to_most_common,mean_conf_to_most_common,mean_conf_overall,err_by_shot_1,err_by_shot_3,err_by_shot_5,err_by_shot_10,err_by_shot_20,sex,life_stage,attached,dorsal_image_path,ventral_image_path
56-01,Amblyomma americanum,455,48,407,0.8945054945054945,Haemaphysalis longicornis,354,0.40045730370523686,0.3742507141967688,0.8383838383838383,0.8350515463917526,0.9239130434782609,0.9560439560439561,0.9342105263157895,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/56-01-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/56-01-2.jpg"
ZOE-0082-07,Dermacentor variabilis,490,53,437,0.8918367346938776,Haemaphysalis longicornis,315,0.31833215502336976,0.30533404991905866,0.7878787878787878,0.92,0.9278350515463918,0.9387755102040817,0.8854166666666666,Female,Adult,Yes,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0082-07-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0082-07-02.jpg"
428-01,Amblyomma americanum,447,49,398,0.8903803131991052,Haemaphysalis longicornis,258,0.3280618085024856,0.30374438540465865,0.88,0.8979591836734694,0.8555555555555555,0.9058823529411765,0.918918918918919,,Nymph,"Yes, less than 24 hours","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/428-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/428-01-02.jpg"
215-01,Dermacentor variabilis,487,54,433,0.8891170431211499,Amblyomma americanum,217,0.32787470403681523,0.2969695866542012,0.65,0.898989898989899,0.9387755102040817,0.9896907216494846,0.978494623655914,Male,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/215-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/215-01-02.jpg"
324-01,Dermacentor variabilis,490,55,435,0.8877551020408163,Amblyomma americanum,184,0.3293236711194675,0.29507764331696706,0.61,0.92,0.94,0.9797979797979798,1.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/324-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/324-01-02.jpg"
37-05,Dermacentor variabilis,484,61,423,0.8739669421487604,Haemaphysalis longicornis,251,0.3278163309408424,0.3197291621508657,0.7373737373737373,0.8469387755102041,0.9484536082474226,0.8958333333333334,0.9468085106382979,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/37-05-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/37-05-2.jpg"
563-01,Haemaphysalis longicornis,353,46,307,0.8696883852691218,Ixodes cookei,229,0.31171059290497055,0.2969083153103568,0.8041237113402062,0.8275862068965517,0.8837209302325582,0.9636363636363636,1.0,Female,Adult,"Yes, unknown length of time","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/563-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/563-01-02.jpg"
ZOE-0070-01,Ixodes scapularis,476,65,411,0.8634453781512605,Haemaphysalis longicornis,213,0.2782648789767774,0.2794851857193898,0.9081632653061225,0.875,0.8181818181818182,0.9166666666666666,0.7931034482758621,Female,Adult,Yes,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0070-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0070-01-02.jpg"
407-01,Dermacentor variabilis,483,67,416,0.8612836438923396,Haemaphysalis longicornis,321,0.32566598567792054,0.3082005523907217,0.69,0.8247422680412371,0.9583333333333334,0.9278350515463918,0.9139784946236559,Female,Adult,"Yes, unknown length of time","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/407-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/407-01-02.jpg"
361-01,Dermacentor variabilis,486,68,418,0.8600823045267489,Haemaphysalis longicornis,310,0.313918198090657,0.3042572028001127,0.69,0.9,0.898989898989899,0.9381443298969072,0.8777777777777778,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/361-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/361-01-02.jpg"
561-01,Ixodes scapularis,468,73,395,0.844017094017094,Amblyomma americanum,164,0.3332713037249445,0.30637835058206186,0.9090909090909091,0.7857142857142857,0.7422680412371134,0.8829787234042553,0.9125,,Larva,"Yes, unknown length of time","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/561-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/561-01-02.jpg"
67-02,Amblyomma americanum,446,70,376,0.8430493273542601,Haemaphysalis longicornis,359,0.46488916450455126,0.437220920503412,0.8125,0.75,0.8421052631578947,0.926829268292683,0.9090909090909091,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/67-02-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/67-02-2.jpg"
T19644,Ixodes cookei,360,57,303,0.8416666666666667,Haemaphysalis longicornis,282,0.3927429774126833,0.3649009269727204,0.6989247311827957,0.782608695652174,0.8846153846153846,1.0,1.0,,Nymph,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/T19644-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/T19644-02.jpg"
T19643,Ixodes cookei,368,60,308,0.8369565217391305,Amblyomma americanum,127,0.33345505069560266,0.290026078792567,0.7142857142857143,0.9195402298850575,0.8192771084337349,0.8360655737704918,1.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/T19643-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/T19643-02.jpg"
234-01,Amblyomma americanum,459,78,381,0.8300653594771242,Haemaphysalis longicornis,342,0.4512270610693039,0.4066733561399989,0.76,0.7835051546391752,0.8125,0.875,0.9487179487179487,,Nymph,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/234-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/234-01-02.jpg"
31-03,Amblyomma americanum,457,78,379,0.8293216630196937,Haemaphysalis longicornis,339,0.37802394857023,0.3552521464903383,0.8383838383838383,0.7525773195876289,0.8021978021978022,0.9010989010989011,0.8607594936708861,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/31-03-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/31-03-2.jpg"
ZOE-0020-02,Dermacentor variabilis,494,89,405,0.819838056680162,Amblyomma americanum,194,0.3307450666657762,0.2922036444434606,0.39,0.9,0.93,0.9285714285714286,0.9583333333333334,Female,Adult,Yes,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0020-02-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0020-02-2.jpg"
405-01,Amblyomma americanum,455,83,372,0.8175824175824176,Haemaphysalis longicornis,226,0.3268957072806584,0.31122356221689174,0.81,0.8421052631578947,0.8367346938775511,0.8837209302325582,0.6973684210526315,,Nymph,"Yes, less than 24 hours","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/405-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/405-01-02.jpg"
37-01,Amblyomma americanum,461,85,376,0.8156182212581344,Haemaphysalis longicornis,365,0.4727599886555343,0.43960547770358777,0.7575757575757576,0.6804123711340206,0.8080808080808081,0.8863636363636364,0.9871794871794872,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/37-01-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/37-01-2.jpg"
310-01,Dermacentor variabilis,486,90,396,0.8148148148148148,Haemaphysalis longicornis,245,0.3098296612659606,0.28888993307615385,0.48,0.797979797979798,0.9090909090909091,0.9468085106382979,0.9574468085106383,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/310-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/310-01-02.jpg"
562-01,Ixodes cookei,358,71,287,0.8016759776536313,Amblyomma americanum,130,0.3204938858592273,0.2885071837636868,0.5729166666666666,0.8602150537634409,0.8795180722891566,0.8939393939393939,1.0,,Nymph,"Yes, unknown length of time","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/562-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/562-01-02.jpg"
462-02,Dermacentor variabilis,485,110,375,0.7731958762886598,Haemaphysalis longicornis,291,0.38420490840724586,0.3416204712786818,0.44,0.7777777777777778,0.8541666666666666,0.8865979381443299,0.9247311827956989,Female,Adult,"Yes, 24+ hours","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/462-02-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/462-02-02.jpg"
ZOE-0097-01,Dermacentor variabilis,486,118,368,0.757201646090535,Haemaphysalis longicornis,343,0.38896730266845986,0.36272326767620816,0.5050505050505051,0.7373737373737373,0.8144329896907216,0.865979381443299,0.8723404255319149,Female,Adult,Yes,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0097-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0097-01-02.jpg"
514-01,Ixodes scapularis,477,119,358,0.750524109014675,Amblyomma americanum,241,0.34127448779704533,0.3175628211453284,0.76,0.7171717171717171,0.7755102040816326,0.7526881720430108,0.7471264367816092,,Nymph,"Yes, unknown length of time","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/514-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/514-01-02.jpg"
37-07,Dermacentor variabilis,489,125,364,0.7443762781186094,Haemaphysalis longicornis,274,0.35654179139651787,0.3317546375568054,0.56,0.66,0.8775510204081632,0.8210526315789474,0.8125,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/37-07-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/37-07-2.jpg"
553-01,Ixodes scapularis,474,127,347,0.7320675105485233,Ixodes cookei,326,0.37129363143247246,0.3622326533293771,0.7575757575757576,0.6767676767676768,0.7065217391304348,0.8172043010752689,0.7032967032967034,,Larva,"Yes, less than 24 hours","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/553-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/553-01-02.jpg"
427-01,Amblyomma americanum,445,125,320,0.7191011235955056,Haemaphysalis longicornis,215,0.32604524954981023,0.32978658922355025,0.8484848484848485,0.8041237113402062,0.7444444444444445,0.6555555555555556,0.463768115942029,,Nymph,"Yes, 24+ hours","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/427-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/427-01-02.jpg"
320-01,Dermacentor variabilis,485,139,346,0.7134020618556701,Haemaphysalis longicornis,182,0.29278586304196885,0.3029950843928883,0.5959595959595959,0.7171717171717171,0.7373737373737373,0.7731958762886598,0.7472527472527473,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/320-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/320-01-02.jpg"
ZOE-0025-03,Ixodes scapularis,471,136,335,0.7112526539278131,Haemaphysalis longicornis,168,0.2860170131458147,0.29793575942979017,0.7938144329896907,0.6836734693877551,0.7373737373737373,0.7684210526315789,0.5487804878048781,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0025-03-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0025-03-2.jpg"
330-01,Ixodes scapularis,472,138,334,0.7076271186440678,Amblyomma americanum,130,0.3424624755570568,0.3015604521132722,0.75,0.7272727272727273,0.6530612244897959,0.7282608695652174,0.6746987951807228,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/330-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/330-01-02.jpg"
531-01,Dermacentor variabilis,493,147,346,0.7018255578093306,Amblyomma americanum,163,0.32063633264209823,0.2980768538170229,0.29,0.7777777777777778,0.8686868686868687,0.8469387755102041,0.7319587628865979,Female,Adult,"Yes, unknown length of time","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/531-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/531-01-02.jpg"
35-02,Amblyomma americanum,461,139,322,0.6984815618221258,Haemaphysalis longicornis,277,0.36399694940277366,0.3599252270553528,0.79,0.6666666666666666,0.7204301075268817,0.7526881720430108,0.5316455696202531,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/35-02-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/35-02-2.jpg"
ZOE-0024-17,Ixodes scapularis,470,144,326,0.6936170212765957,Haemaphysalis longicornis,224,0.3003132461721293,0.3113063927870246,0.77,0.7777777777777778,0.7731958762886598,0.6559139784946236,0.4444444444444444,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0024-17-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0024-17-2.jpg"
69-02,Amblyomma americanum,458,145,313,0.6834061135371179,Haemaphysalis longicornis,207,0.2906665132426902,0.2991034699743121,0.81,0.7340425531914894,0.7526881720430108,0.6559139784946236,0.41025641025641024,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/69-02-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/69-02-2.jpg"
34-01,Amblyomma americanum,451,148,303,0.6718403547671841,Haemaphysalis longicornis,273,0.39240156558965905,0.37794741680743066,0.7070707070707071,0.6224489795918368,0.6947368421052632,0.7159090909090909,0.6056338028169014,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/34-01-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/34-01-2.jpg"
GLN-0087-14,Haemaphysalis longicornis,356,118,238,0.6685393258426966,Amblyomma americanum,202,0.381863955126337,0.36616381926553576,0.851063829787234,0.5978260869565217,0.6,0.625,0.5862068965517241,,Nymph,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/GLN-0087-14-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/GLN-0087-14-02.jpg"
ZOE-0024-01,Ixodes scapularis,470,169,301,0.6404255319148936,Haemaphysalis longicornis,142,0.2693929354327906,0.2932268536639704,0.7,0.6767676767676768,0.6979166666666666,0.7222222222222222,0.3764705882352941,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0024-01-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0024-01-2.jpg"
