sample_id,species_true,n_rows,n_correct,n_incorrect,incorrect_rate,most_common_wrong_pred,n_incorrect_to_most_common,mean_conf_to_most_common,mean_conf_overall,err_by_shot_1,err_by_shot_3,err_by_shot_5,err_by_shot_10,err_by_shot_20,sex,life_stage,attached,dorsal_image_path,ventral_image_path
T14534,Dermacentor variabilis,487,4,483,0.9917864476386037,Haemaphysalis leporispalustris,411,0.4429661827971609,0.3993170313308307,0.98,0.98,1.0,1.0,1.0,,Larva,No,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/T14534-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/T14534-02.jpg"
T14517-01,Dermacentor variabilis,480,4,476,0.9916666666666667,Haemaphysalis leporispalustris,257,0.26395307241625293,0.2738920931420424,0.98989898989899,0.9696969696969697,1.0,1.0,1.0,,Larva,No,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/T14517-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/T14517-01-02.jpg"
T14497,Dermacentor variabilis,487,6,481,0.9876796714579056,Haemaphysalis leporispalustris,204,0.23731738384518875,0.2342928899021901,0.99,0.97,0.9896907216494846,0.9897959183673469,1.0,,Larva,No,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/T14497-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/T14497-02.jpg"
T14496,Dermacentor variabilis,495,8,487,0.9838383838383838,Haemaphysalis leporispalustris,291,0.2779288542449874,0.25111422635384983,1.0,0.9595959595959596,0.9696969696969697,0.9897959183673469,1.0,,Larva,No,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/T14496-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/T14496-02.jpg"
T14578,Dermacentor variabilis,491,8,483,0.9837067209775967,Haemaphysalis leporispalustris,383,0.39485383255750595,0.34892123731733654,0.98,0.95,0.99,1.0,1.0,,Larva,No,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/T14578-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/T14578-02.jpg"
T19644,Ixodes cookei,362,14,348,0.9613259668508287,Haemaphysalis leporispalustris,265,0.37000452870508965,0.31836441985127406,0.8775510204081632,0.9886363636363636,0.9885057471264368,1.0,1.0,,Nymph,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/T19644-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/T19644-02.jpg"
ZOE-0096-01,Dermacentor variabilis,488,22,466,0.9549180327868853,Haemaphysalis longicornis,358,0.30751715785152595,0.2731298734181515,0.91,0.9081632653061225,0.9690721649484536,0.9895833333333334,1.0,Female,Adult,No,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0096-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0096-01-02.jpg"
202-01,Dermacentor variabilis,489,25,464,0.9488752556237219,Ixodes scapularis,207,0.2901478345341077,0.2469014367464303,0.89,0.9489795918367347,0.9494949494949495,0.979381443298969,0.9789473684210527,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/202-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/202-01-02.jpg"
296-01,Ixodes scapularis,475,29,446,0.9389473684210526,Haemaphysalis longicornis,227,0.24870473885361172,0.23834748583560417,0.89,0.9183673469387755,0.9381443298969072,0.9565217391304348,1.0,,Nymph,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/296-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/296-01-02.jpg"
ZOE-0021-03,Dermacentor variabilis,491,30,461,0.9389002036659878,Amblyomma americanum,202,0.2665537481970818,0.2251971522606667,0.87,0.88,0.9696969696969697,0.9791666666666666,1.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0021-03-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0021-03-02.jpg"
428-01,Amblyomma americanum,470,29,441,0.9382978723404255,Haemaphysalis longicornis,281,0.2636212285971776,0.2339307550686421,0.91,0.9166666666666666,0.9468085106382979,0.956989247311828,0.9655172413793104,,Nymph,"Yes, less than 24 hours","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/428-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/428-01-02.jpg"
218-01,Dermacentor variabilis,484,33,451,0.9318181818181818,Amblyomma americanum,212,0.2599376169652513,0.22382433884355998,0.845360824742268,0.9081632653061225,0.9693877551020408,0.9479166666666666,0.9894736842105263,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/218-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/218-01-02.jpg"
172-01,Dermacentor variabilis,486,38,448,0.9218106995884774,Haemaphysalis longicornis,307,0.2525740022815613,0.23238668148591052,0.9,0.8888888888888888,0.8877551020408163,0.9578947368421052,0.9787234042553191,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/172-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/172-01-02.jpg"
56-01,Amblyomma americanum,471,37,434,0.921443736730361,Haemaphysalis longicornis,371,0.30613470892302347,0.27747807137484126,0.88,0.8877551020408163,0.8958333333333334,0.967032967032967,0.9883720930232558,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/56-01-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/56-01-2.jpg"
261-01,Dermacentor variabilis,484,42,442,0.9132231404958677,Haemaphysalis longicornis,276,0.2504856765036861,0.24066681653209132,0.84,0.8888888888888888,0.9278350515463918,0.9479166666666666,0.967391304347826,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/261-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/261-01-02.jpg"
ZOE-0045-01,Amblyomma maculatum,347,31,316,0.9106628242074928,Haemaphysalis longicornis,139,0.20075605795892143,0.1937698986970522,0.6804123711340206,1.0,1.0,1.0,1.0,Female,Adult,Yes,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0045-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0045-01-02.jpg"
T19643,Ixodes cookei,350,33,317,0.9057142857142857,Amblyomma americanum,129,0.2532204947231363,0.20987232026213268,0.8247422680412371,0.9213483146067416,0.9102564102564102,0.9672131147540983,1.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/T19643-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/T19643-02.jpg"
215-01,Dermacentor variabilis,491,48,443,0.9022403258655805,Amblyomma americanum,229,0.2708178557007081,0.22973776808312693,0.7070707070707071,0.8787878787878788,0.94,1.0,0.9893617021276596,Male,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/215-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/215-01-02.jpg"
67-02,Amblyomma americanum,473,47,426,0.9006342494714588,Haemaphysalis longicornis,391,0.4058199439581422,0.37206662509610966,0.90625,0.8163265306122449,0.89,0.9325842696629213,0.9666666666666667,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/67-02-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/67-02-2.jpg"
37-05,Dermacentor variabilis,489,52,437,0.8936605316973415,Haemaphysalis longicornis,305,0.26387878755412264,0.24013767067126637,0.85,0.8163265306122449,0.9175257731958762,0.9587628865979382,0.9278350515463918,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/37-05-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/37-05-2.jpg"
234-01,Amblyomma americanum,471,51,420,0.89171974522293,Haemaphysalis longicornis,354,0.39197102926331856,0.3404266950596228,0.9,0.7878787878787878,0.8556701030927835,0.945054945054945,0.9880952380952381,,Nymph,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/234-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/234-01-02.jpg"
324-01,Dermacentor variabilis,486,55,431,0.8868312757201646,Amblyomma americanum,182,0.2592037007301708,0.22283390567670028,0.6363636363636364,0.8888888888888888,0.9494949494949495,0.9791666666666666,0.989247311827957,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/324-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/324-01-02.jpg"
563-01,Haemaphysalis longicornis,354,43,311,0.8785310734463276,Ixodes cookei,194,0.22878294600228552,0.2056851605553762,0.8229166666666666,0.9010989010989011,0.8292682926829268,0.9491525423728814,1.0,Female,Adult,"Yes, unknown length of time","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/563-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/563-01-02.jpg"
405-01,Amblyomma americanum,464,57,407,0.8771551724137931,Haemaphysalis longicornis,257,0.2713953782811758,0.24135151054632598,0.9489795918367347,0.8541666666666666,0.8602150537634409,0.8241758241758241,0.8953488372093024,,Nymph,"Yes, less than 24 hours","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/405-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/405-01-02.jpg"
ZOE-0091-01,Dermacentor variabilis,488,60,428,0.8770491803278688,Haemaphysalis longicornis,323,0.25598480117846556,0.24438667710105666,0.85,0.85,0.8585858585858586,0.90625,0.9247311827956989,Female,Adult,No,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0091-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0091-01-02.jpg"
561-01,Ixodes scapularis,477,59,418,0.8763102725366876,Amblyomma americanum,213,0.27178378271635545,0.23077326741230014,0.89,0.826530612244898,0.8383838383838383,0.8842105263157894,0.9529411764705882,,Larva,"Yes, unknown length of time","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/561-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/561-01-02.jpg"
ZOE-0016-02,Dermacentor variabilis,486,61,425,0.8744855967078189,Haemaphysalis longicornis,256,0.23356370056132858,0.21713027195249834,0.76,0.84,0.9247311827956989,0.9263157894736842,0.9285714285714286,Female,Adult,Yes,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0016-02-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0016-02-02.jpg"
31-03,Amblyomma americanum,475,60,415,0.8736842105263158,Haemaphysalis longicornis,362,0.3112054676594052,0.28244002964480835,0.84,0.7878787878787878,0.8958333333333334,0.9361702127659575,0.9186046511627907,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/31-03-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/31-03-2.jpg"
T20092,Ixodes cookei,359,47,312,0.8690807799442897,Ixodes dentatus,296,0.39355640199436137,0.35718260453362044,0.7835051546391752,0.8222222222222222,0.8902439024390244,0.9827586206896551,1.0,,Larva,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/T20092-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/T20092-02.jpg"
37-01,Amblyomma americanum,468,63,405,0.8653846153846154,Haemaphysalis longicornis,372,0.40174862092562597,0.35981335464874653,0.83,0.75,0.84375,0.9222222222222223,1.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/37-01-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/37-01-2.jpg"
T4793,Amblyomma americanum,461,64,397,0.8611713665943601,Haemaphysalis leporispalustris,315,0.3903297454564813,0.3400516301352327,0.8775510204081632,0.8775510204081632,0.8043478260869565,0.8695652173913043,0.8765432098765432,,Larva,"Yes, unknown length of time","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/T4793-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/T4793-02.jpg"
ZOE-0082-07,Dermacentor variabilis,488,68,420,0.860655737704918,Haemaphysalis longicornis,287,0.25937957563445274,0.24581414313312128,0.7575757575757576,0.8585858585858586,0.8571428571428571,0.8969072164948454,0.9368421052631579,Female,Adult,Yes,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0082-07-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0082-07-02.jpg"
562-01,Ixodes cookei,368,52,316,0.8586956521739131,Amblyomma americanum,162,0.24781507688797885,0.20860044700925365,0.7373737373737373,0.8645833333333334,0.9024390243902439,0.9206349206349206,1.0,,Nymph,"Yes, unknown length of time","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/562-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/562-01-02.jpg"
407-01,Dermacentor variabilis,491,73,418,0.8513238289205702,Haemaphysalis longicornis,332,0.2639710234474043,0.24084553351812119,0.79,0.8282828282828283,0.8282828282828283,0.9081632653061225,0.9052631578947369,Female,Adult,"Yes, unknown length of time","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/407-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/407-01-02.jpg"
35-02,Amblyomma americanum,471,79,392,0.832271762208068,Haemaphysalis longicornis,323,0.3119210814899101,0.2823381547052423,0.8181818181818182,0.7755102040816326,0.8282828282828283,0.9456521739130435,0.7951807228915663,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/35-02-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/35-02-2.jpg"
427-01,Amblyomma americanum,469,80,389,0.8294243070362474,Haemaphysalis longicornis,259,0.2582847537412854,0.2366975602987025,0.9090909090909091,0.8469387755102041,0.7916666666666666,0.8,0.7906976744186046,,Nymph,"Yes, 24+ hours","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/427-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/427-01-02.jpg"
361-01,Dermacentor variabilis,477,82,395,0.8280922431865828,Haemaphysalis longicornis,293,0.25499820082700325,0.23489129286681562,0.69,0.845360824742268,0.8469387755102041,0.8631578947368421,0.9080459770114943,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/361-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/361-01-02.jpg"
T14748,Ixodes cookei,359,67,292,0.8133704735376045,Ixodes dentatus,287,0.3583277561841047,0.3300981513812062,0.7127659574468085,0.7471264367816092,0.8354430379746836,0.9253731343283582,1.0,,Larva,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/T14748-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/T14748-02.jpg"
