sample_id,species_true,n_rows,n_correct,n_incorrect,incorrect_rate,most_common_wrong_pred,n_incorrect_to_most_common,mean_conf_to_most_common,mean_conf_overall,err_by_shot_1,err_by_shot_3,err_by_shot_5,err_by_shot_10,err_by_shot_20,sex,life_stage,attached,dorsal_image_path,ventral_image_path
56-01,Amblyomma americanum,455,48,407,0.8945054945054945,Haemaphysalis longicornis,355,0.3988164366213527,0.3758125807298798,0.8484848484848485,0.845360824742268,0.9347826086956522,0.945054945054945,0.9078947368421053,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/56-01-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/56-01-2.jpg"
428-01,Amblyomma americanum,447,48,399,0.8926174496644296,Haemaphysalis longicornis,247,0.32568314372437285,0.302494863684077,0.89,0.9081632653061225,0.8555555555555555,0.9058823529411765,0.9054054054054054,,Nymph,"Yes, less than 24 hours","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/428-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/428-01-02.jpg"
ZOE-0016-02,Dermacentor variabilis,489,55,434,0.8875255623721882,Haemaphysalis longicornis,279,0.296529700446011,0.2868744573221795,0.74,0.89,0.8979591836734694,0.968421052631579,0.9479166666666666,Female,Adult,Yes,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0016-02-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0016-02-02.jpg"
ZOE-0082-07,Dermacentor variabilis,491,56,435,0.8859470468431772,Haemaphysalis longicornis,314,0.3146212608371415,0.3032967499818606,0.82,0.9090909090909091,0.865979381443299,0.8888888888888888,0.9479166666666666,Female,Adult,Yes,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0082-07-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0082-07-02.jpg"
37-05,Dermacentor variabilis,483,56,427,0.8840579710144928,Haemaphysalis longicornis,245,0.32947008993107524,0.3204525755014395,0.7373737373737373,0.8673469387755102,0.9583333333333334,0.9361702127659575,0.9270833333333334,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/37-05-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/37-05-2.jpg"
563-01,Haemaphysalis longicornis,354,44,310,0.8757062146892656,Ixodes cookei,227,0.3111332487026051,0.297302843203535,0.8144329896907216,0.8522727272727273,0.8651685393258427,0.9814814814814815,1.0,Female,Adult,"Yes, unknown length of time","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/563-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/563-01-02.jpg"
T19644,Ixodes cookei,356,46,310,0.8707865168539326,Haemaphysalis longicornis,288,0.3890582834562247,0.3641911306258143,0.7419354838709677,0.8351648351648352,0.9102564102564102,1.0,1.0,,Nymph,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/T19644-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/T19644-02.jpg"
ZOE-0070-01,Ixodes scapularis,481,64,417,0.8669438669438669,Haemaphysalis longicornis,220,0.27662185307795095,0.2799143876220605,0.9183673469387755,0.8541666666666666,0.8469387755102041,0.898989898989899,0.8111111111111111,Female,Adult,Yes,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0070-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0070-01-02.jpg"
561-01,Ixodes scapularis,467,70,397,0.8501070663811563,Amblyomma americanum,166,0.3325066712689872,0.30758562617353963,0.92,0.8061224489795918,0.7395833333333334,0.8723404255319149,0.9240506329113924,,Larva,"Yes, unknown length of time","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/561-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/561-01-02.jpg"
361-01,Dermacentor variabilis,488,74,414,0.8483606557377049,Haemaphysalis longicornis,311,0.3106593036257699,0.3032590242103154,0.69,0.87,0.8571428571428571,0.8947368421052632,0.9368421052631579,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/361-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/361-01-02.jpg"
407-01,Dermacentor variabilis,483,74,409,0.8467908902691511,Haemaphysalis longicornis,315,0.3227545273455585,0.3056661331857281,0.72,0.8383838383838383,0.8865979381443299,0.9072164948453608,0.8888888888888888,Female,Adult,"Yes, unknown length of time","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/407-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/407-01-02.jpg"
234-01,Amblyomma americanum,459,71,388,0.8453159041394336,Haemaphysalis longicornis,347,0.4442109250152994,0.40505751824489516,0.82,0.7731958762886598,0.8020833333333334,0.8977272727272727,0.9615384615384616,,Nymph,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/234-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/234-01-02.jpg"
67-02,Amblyomma americanum,446,72,374,0.8385650224215246,Haemaphysalis longicornis,356,0.464225533984177,0.43727949191526494,0.8229166666666666,0.7395833333333334,0.8421052631578947,0.9146341463414634,0.8961038961038961,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/67-02-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/67-02-2.jpg"
31-03,Amblyomma americanum,457,78,379,0.8293216630196937,Haemaphysalis longicornis,337,0.3793888127391867,0.3564626275066957,0.8282828282828283,0.7216494845360825,0.8351648351648352,0.9010989010989011,0.8734177215189873,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/31-03-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/31-03-2.jpg"
ZOE-0020-02,Dermacentor variabilis,493,90,403,0.8174442190669371,Amblyomma americanum,201,0.3309872580618378,0.2919052263083109,0.35,0.88,0.94,0.9381443298969072,0.9895833333333334,Female,Adult,Yes,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0020-02-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0020-02-2.jpg"
37-01,Amblyomma americanum,461,85,376,0.8156182212581344,Haemaphysalis longicornis,366,0.47182466936508966,0.4394595213751753,0.7676767676767676,0.6701030927835051,0.7777777777777778,0.9090909090909091,1.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/37-01-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/37-01-2.jpg"
T19643,Ixodes cookei,369,70,299,0.8102981029810298,Amblyomma americanum,132,0.33144480740803073,0.29322864188695424,0.6770833333333334,0.8941176470588236,0.7738095238095238,0.8412698412698413,0.975609756097561,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/T19643-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/T19643-02.jpg"
310-01,Dermacentor variabilis,482,95,387,0.8029045643153527,Haemaphysalis longicornis,226,0.30511767682000057,0.28466670218623175,0.52,0.7653061224489796,0.8787878787878788,0.9032258064516129,0.967391304347826,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/310-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/310-01-02.jpg"
405-01,Amblyomma americanum,455,91,364,0.8,Haemaphysalis longicornis,220,0.3193171527410022,0.30946437578648256,0.81,0.8,0.8367346938775511,0.8604651162790697,0.6710526315789473,,Nymph,"Yes, less than 24 hours","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/405-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/405-01-02.jpg"
562-01,Ixodes cookei,357,73,284,0.7955182072829131,Amblyomma americanum,138,0.32252493680357186,0.29140088544458365,0.5520833333333334,0.8539325842696629,0.8860759493670886,0.8840579710144928,1.0,,Nymph,"Yes, unknown length of time","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/562-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/562-01-02.jpg"
ZOE-0097-01,Dermacentor variabilis,489,113,376,0.7689161554192229,Haemaphysalis longicornis,353,0.3822594665628983,0.3598483248057916,0.57,0.7551020408163265,0.7676767676767676,0.8775510204081632,0.8829787234042553,Female,Adult,Yes,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0097-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0097-01-02.jpg"
514-01,Ixodes scapularis,478,112,366,0.7656903765690377,Amblyomma americanum,245,0.34462111426799624,0.3208852051185009,0.81,0.76,0.7551020408163265,0.7419354838709677,0.7586206896551724,,Nymph,"Yes, unknown length of time","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/514-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/514-01-02.jpg"
462-02,Dermacentor variabilis,487,116,371,0.7618069815195072,Haemaphysalis longicornis,298,0.3772240950264005,0.33869308909229684,0.56,0.7272727272727273,0.7916666666666666,0.8469387755102041,0.8936170212765957,Female,Adult,"Yes, 24+ hours","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/462-02-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/462-02-02.jpg"
553-01,Ixodes scapularis,478,123,355,0.7426778242677824,Ixodes cookei,331,0.3723828837458159,0.3651793641644535,0.7878787878787878,0.69,0.75,0.8105263157894737,0.6739130434782609,,Larva,"Yes, less than 24 hours","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/553-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/553-01-02.jpg"
531-01,Dermacentor variabilis,492,129,363,0.7378048780487805,Amblyomma americanum,177,0.31341435202771234,0.29271673792922076,0.35,0.79,0.87,0.8350515463917526,0.8526315789473684,Female,Adult,"Yes, unknown length of time","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/531-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/531-01-02.jpg"
ZOE-0024-17,Ixodes scapularis,474,131,343,0.7236286919831224,Haemaphysalis longicornis,231,0.29845868019871363,0.31116357380010556,0.82,0.8080808080808081,0.8080808080808081,0.6774193548387096,0.4578313253012048,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0024-17-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0024-17-2.jpg"
427-01,Amblyomma americanum,445,123,322,0.7235955056179775,Haemaphysalis longicornis,217,0.3211233612968418,0.32992453470606037,0.898989898989899,0.7938144329896907,0.7333333333333333,0.6555555555555556,0.4492753623188406,,Nymph,"Yes, 24+ hours","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/427-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/427-01-02.jpg"
ZOE-0025-03,Ixodes scapularis,473,131,342,0.7230443974630021,Haemaphysalis longicornis,169,0.28613890945034104,0.29881488614558926,0.7938144329896907,0.7474747474747475,0.72,0.776595744680851,0.5542168674698795,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0025-03-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0025-03-2.jpg"
330-01,Ixodes scapularis,469,135,334,0.7121535181236673,Amblyomma americanum,126,0.3494967305151104,0.3027692916765228,0.81,0.7070707070707071,0.6494845360824743,0.6956521739130435,0.691358024691358,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/330-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/330-01-02.jpg"
37-07,Dermacentor variabilis,488,141,347,0.7110655737704918,Haemaphysalis longicornis,255,0.3568797290994797,0.3280545700311969,0.44,0.6767676767676768,0.8556701030927835,0.7916666666666666,0.8020833333333334,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/37-07-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/37-07-2.jpg"
320-01,Dermacentor variabilis,491,142,349,0.7107942973523421,Haemaphysalis longicornis,168,0.2845944956398884,0.29970145863051467,0.68,0.71,0.7373737373737373,0.7676767676767676,0.6559139784946236,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/320-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/320-01-02.jpg"
35-02,Amblyomma americanum,461,149,312,0.6767895878524945,Haemaphysalis longicornis,265,0.3649924207925195,0.3608096430476842,0.78,0.6354166666666666,0.6666666666666666,0.7634408602150538,0.5063291139240507,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/35-02-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/35-02-2.jpg"
GLN-0087-14,Haemaphysalis longicornis,356,117,239,0.6713483146067416,Amblyomma americanum,199,0.3845303407916784,0.365591344532014,0.8602150537634409,0.6292134831460674,0.5697674418604651,0.6491228070175439,0.5483870967741935,,Nymph,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/GLN-0087-14-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/GLN-0087-14-02.jpg"
69-02,Amblyomma americanum,458,151,307,0.6703056768558951,Haemaphysalis longicornis,196,0.2904248213855876,0.30040923412578,0.81,0.7340425531914894,0.7204301075268817,0.6559139784946236,0.3717948717948718,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/69-02-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/69-02-2.jpg"
ZOE-0024-01,Ixodes scapularis,473,163,310,0.6553911205073996,Haemaphysalis longicornis,140,0.26954480584630996,0.2940701646777037,0.7,0.7171717171717171,0.7010309278350515,0.7111111111111111,0.42528735632183906,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0024-01-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/ZOE-0024-01-2.jpg"
34-01,Amblyomma americanum,451,156,295,0.6541019955654102,Haemaphysalis longicornis,268,0.392274159277749,0.37869982649404754,0.696969696969697,0.5918367346938775,0.6631578947368421,0.7045454545454546,0.6056338028169014,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/34-01-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/34-01-2.jpg"
310-02,Ixodes scapularis,467,163,304,0.6509635974304069,Haemaphysalis longicornis,153,0.2777834864781096,0.3188123462213653,0.7959183673469388,0.7368421052631579,0.6597938144329897,0.6276595744680851,0.39759036144578314,,Nymph,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/310-02-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy/310-02-02.jpg"
